item_id,local_name,candidate_name,reasons,reason_zh_cn,source_url,checked_at
312630,冬天的生命12Lv,Life of Winter 12Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312630/cRO,2026-07-20
312631,冬天的生命13Lv,Life of Winter 13Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312631/cRO,2026-07-20
312632,冬天的生命14Lv,Life of Winter 14Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312632/cRO,2026-07-20
312633,冬天的生命15Lv,Life of Winter 15Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312633/cRO,2026-07-20
312634,冬天的生命16Lv,Life of Winter 16Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312634/cRO,2026-07-20
312635,冬天的生命17Lv,Life of Winter 17Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312635/cRO,2026-07-20
312636,冬天的生命18Lv,Life of Winter 18Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312636/cRO,2026-07-20
312637,冬天的生命19Lv,Life of Winter 19Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312637/cRO,2026-07-20
312638,冬天的生命20Lv,Life of Winter 20Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312638/cRO,2026-07-20
312639,善之气息(元素支配者),Good Vigor (Elemental Master),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312639/cRO,2026-07-20
312640,善之气息(风鹰狩猎者),Good Vigor (Windhawk),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312640/cRO,2026-07-20
312641,善之气息(天帝),Good Vigor (Sky Emperor),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312641/cRO,2026-07-20
312642,恶之气息(元素支配者),Evil Vigor (Elemental Master),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312642/cRO,2026-07-20
312643,恶之气息(风鹰狩猎者),Evil Vigor (Windhawk),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312643/cRO,2026-07-20
312644,恶之气息(天帝),Evil Vigor (Sky Emperor),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312644/cRO,2026-07-20
312649,善之气息(机甲神匠),Good Vigor (Meister),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312649/cRO,2026-07-20
312650,善之气息(十字影武),Good Vigor (Shadow Cross),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312650/cRO,2026-07-20
312651,善之气息(流浪忍者&疾风忍者),Good Vigor (Shinkiro & Shiranui),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312651/cRO,2026-07-20
312652,恶之气息(机甲神匠),Evil Vigor (Meister),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312652/cRO,2026-07-20
312653,恶之气息(十字影武),Evil Vigor (Shadow Cross),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312653/cRO,2026-07-20
312654,恶之气息(流浪忍者&疾风忍者),Evil Vigor (Shinkiro & Shiranui),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312654/cRO,2026-07-20
312655,,S. Attack Power 1Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312655/cRO,2026-07-21
312656,,S. Attack Power 2Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312656/cRO,2026-07-21
312657,,S. Attack Power 3Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312657/cRO,2026-07-21
312658,,S. Attack Power 4Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312658/cRO,2026-07-21
312659,,S. Attack Power 5Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312659/cRO,2026-07-21
312660,,S. Magic Power 1Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312660/cRO,2026-07-21
312661,,S. Magic Power 2Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312661/cRO,2026-07-21
312662,,S. Magic Power 3Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312662/cRO,2026-07-21
312663,,S. Magic Power 4Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312663/cRO,2026-07-21
312664,,S. Magic Power 5Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312664/cRO,2026-07-21
312665,,S. Critical 1Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312665/cRO,2026-07-21
312666,,S. Critical 2Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312666/cRO,2026-07-21
312667,,S. Critical 3Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312667/cRO,2026-07-21
312668,,S. Critical 4Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312668/cRO,2026-07-21
312669,,S. Critical 5Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312669/cRO,2026-07-21
312670,Shadow 变动咏唱 1LV,S. Casting 1Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312670/cRO,2026-07-20
312671,Shadow 变动咏唱 2LV,S. Casting 2Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312671/cRO,2026-07-20
312672,Shadow 变动咏唱 3LV,S. Casting 3Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312672/cRO,2026-07-20
312673,Shadow 变动咏唱 4LV,S. Casting 4Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312673/cRO,2026-07-20
312674,Shadow 变动咏唱 5LV,S. Casting 5Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312674/cRO,2026-07-20
312675,,S. Vitality 1Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312675/cRO,2026-07-21
312676,,S. Vitality 2Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312676/cRO,2026-07-21
312677,,S. Vitality 3Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312677/cRO,2026-07-21
312678,,S. Vitality 4Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312678/cRO,2026-07-21
312679,,S. Vitality 5Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312679/cRO,2026-07-21
312680,,S. Mentality 1Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312680/cRO,2026-07-21
312681,,S. Mentality 2Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312681/cRO,2026-07-21
312682,,S. Mentality 3Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312682/cRO,2026-07-21
312683,,S. Mentality 4Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312683/cRO,2026-07-21
312684,,S. Mentality 5Lv,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/312684/cRO,2026-07-21
312685,善之气息(深渊追迹者),Good Vigor (Abyss Chaser),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312685/cRO,2026-07-20
312686,恶之气息(深渊追迹者),Evil Vigor (Abyss Chaser),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312686/cRO,2026-07-20
312687,善意之源(天籁颂者&乐之舞灵),Good Vigor (Troubadour & Trouvere),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312687/cRO,2026-07-20
312688,恶意之源(天籁颂者&乐之舞灵),Evil Vigor (Troubadour & Trouvere),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312688/cRO,2026-07-20
312689,善之气息(终极初学者),Good Vigor (Hyper Novice),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312689/cRO,2026-07-20
312690,恶之气息(终极初学者),Evil Vigor (Hyper Novice),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312690/cRO,2026-07-20
312692,深渊追迹者石(披肩),Abyss Chaser Stone (Garment),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312692/cRO,2026-07-20
312693,天籁颂者&乐之舞灵石(披肩),Troubadour & Trouvere Stone (Garment),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312693/cRO,2026-07-20
312694,终极初学者石(披肩),Hyper Novice Stone (Garment),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312694/cRO,2026-07-20
312695,时空宝石(力量)Lv1,Time Dimension Jewel (Strength) 1Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312695/cRO,2026-07-20
312696,时空宝石(力量)Lv2,Time Dimension Jewel (Strength) 2Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312696/cRO,2026-07-20
312697,时空宝石(力量)Lv3,Time Dimension Jewel (Strength) 3Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312697/cRO,2026-07-20
312698,时空宝石(敏捷)Lv1,Time Dimension Jewel (Agility) 1Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312698/cRO,2026-07-20
312699,时空宝石(敏捷)Lv2,Time Dimension Jewel (Agility) 2Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312699/cRO,2026-07-20
312700,时空宝石(敏捷)Lv3,Time Dimension Jewel (Agility) 3Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312700/cRO,2026-07-20
312701,时空宝石(灵巧)Lv1,Time Dimension Jewel (Dexterity) 1Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312701/cRO,2026-07-20
312702,时空宝石(灵巧)Lv2,Time Dimension Jewel (Dexterity) 2Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312702/cRO,2026-07-20
312703,时空宝石(灵巧)Lv3,Time Dimension Jewel (Dexterity) 3Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312703/cRO,2026-07-20
312704,时空宝石(体力)Lv1,Time Dimension Jewel (Vitality) 1Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312704/cRO,2026-07-20
312705,时空宝石(体力)Lv2,Time Dimension Jewel (Vitality) 2Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312705/cRO,2026-07-20
312706,时空宝石(体力)Lv3,Time Dimension Jewel (Vitality) 3Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312706/cRO,2026-07-20
312707,时空宝石(智力)Lv1,Time Dimension Jewel (Intelligence) 1Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312707/cRO,2026-07-20
312708,时空宝石(智力)Lv2,Time Dimension Jewel (Intelligence) 2Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312708/cRO,2026-07-20
312709,时空宝石(智力)Lv3,Time Dimension Jewel (Intelligence) 3Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312709/cRO,2026-07-20
312710,时空宝石(幸运)Lv1,Time Dimension Jewel (Luck) 1Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312710/cRO,2026-07-20
312711,时空宝石(幸运)Lv2,Time Dimension Jewel (Luck) 2Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312711/cRO,2026-07-20
312712,时空宝石(幸运)Lv3,Time Dimension Jewel (Luck) 3Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312712/cRO,2026-07-20
312713,时空宝石(意志)Lv1,Time Dimension Jewel (Spirit) 1Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312713/cRO,2026-07-20
312714,时空宝石(意志)Lv2,Time Dimension Jewel (Spirit) 2Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312714/cRO,2026-07-20
312715,时空宝石(意志)Lv3,Time Dimension Jewel (Spirit) 3Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312715/cRO,2026-07-20
312716,时空宝石(聪慧)Lv1,Time Dimension Jewel (Wisdom) 1Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312716/cRO,2026-07-20
312717,时空宝石(聪慧)Lv2,Time Dimension Jewel (Wisdom) 2Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312717/cRO,2026-07-20
312718,时空宝石(聪慧)Lv3,Time Dimension Jewel (Wisdom) 3Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312718/cRO,2026-07-20
312719,霸气宝石Lv1,Mettle Jewel 1Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312719/cRO,2026-07-20
312720,霸气宝石Lv2,Mettle Jewel 2Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312720/cRO,2026-07-20
312721,霸气宝石Lv3,Mettle Jewel 3Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312721/cRO,2026-07-20
312722,霸气宝石Lv4,Mettle Jewel 4Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312722/cRO,2026-07-20
312723,霸气宝石Lv5,Mettle Jewel 5Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312723/cRO,2026-07-20
312724,霸气宝石Lv6,Mettle Jewel 6Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312724/cRO,2026-07-20
312725,霸气宝石Lv7,Mettle Jewel 7Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312725/cRO,2026-07-20
312726,霸气宝石Lv8,Mettle Jewel 8Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312726/cRO,2026-07-20
312727,霸气宝石Lv9,Mettle Jewel 9Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312727/cRO,2026-07-20
312728,霸气宝石Lv10,Mettle Jewel 10Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312728/cRO,2026-07-20
312729,不屈宝石Lv1,Tenacity Jewel 1Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312729/cRO,2026-07-20
312730,不屈宝石Lv2,Tenacity Jewel 2Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312730/cRO,2026-07-20
312731,不屈宝石Lv3,Tenacity Jewel 3Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312731/cRO,2026-07-20
312732,不屈宝石Lv4,Tenacity Jewel 4Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312732/cRO,2026-07-20
312733,不屈宝石Lv5,Tenacity Jewel 5Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312733/cRO,2026-07-20
312734,不屈宝石Lv6,Tenacity Jewel 6Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312734/cRO,2026-07-20
312735,不屈宝石Lv7,Tenacity Jewel 7Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312735/cRO,2026-07-20
312736,不屈宝石Lv8,Tenacity Jewel 8Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312736/cRO,2026-07-20
312737,不屈宝石Lv9,Tenacity Jewel 9Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312737/cRO,2026-07-20
312738,不屈宝石Lv10,Tenacity Jewel 10Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312738/cRO,2026-07-20
312739,精弓宝石Lv1,Master Archer Jewel 1Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312739/cRO,2026-07-20
312740,精弓宝石Lv2,Master Archer Jewel 2Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312740/cRO,2026-07-20
312741,精弓宝石Lv3,Master Archer Jewel 3Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312741/cRO,2026-07-20
312742,精弓宝石Lv4,Master Archer Jewel 4Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312742/cRO,2026-07-20
312743,精弓宝石Lv5,Master Archer Jewel 5Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312743/cRO,2026-07-20
312744,精弓宝石Lv6,Master Archer Jewel 6Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312744/cRO,2026-07-20
312745,精弓宝石Lv7,Master Archer Jewel 7Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312745/cRO,2026-07-20
312746,精弓宝石Lv8,Master Archer Jewel 8Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312746/cRO,2026-07-20
312747,精弓宝石Lv9,Master Archer Jewel 9Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312747/cRO,2026-07-20
312748,精弓宝石Lv10,Master Archer Jewel 10Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312748/cRO,2026-07-20
312749,锐气宝石Lv1,Acute Jewel 1Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312749/cRO,2026-07-20
312750,锐气宝石Lv2,Acute Jewel 2Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312750/cRO,2026-07-20
312751,锐气宝石Lv3,Acute Jewel 3Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312751/cRO,2026-07-20
312752,锐气宝石Lv4,Acute Jewel 4Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312752/cRO,2026-07-20
312753,锐气宝石Lv5,Acute Jewel 5Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312753/cRO,2026-07-20
312754,锐气宝石Lv6,Acute Jewel 6Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312754/cRO,2026-07-20
312755,锐气宝石Lv7,Acute Jewel 7Lv,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/312755/cRO,2026-07-20
